x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,risk_score,risk_category,u_category
-2.255504,53.5031694,-8.902370089299624e+18,45,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2555527,53.5112589,3.7272517698236646e+18,124,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2555852,53.5166519,-1.3590508172843195e+18,62,0,0,2,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2537064,53.4546356,-8.163349853172639e+18,136,2,4,4,2,3.0,1.33333333333333,1.15470053837925,0.444444444444444,0.38490017945975,4.15470053837925,High,Medium
-2.2538513,53.4789042,6.594826366007774e+18,245,3,5,4,5,4.25,0.916666666666667,0.957427107756338,0.215686274509804,0.225276966530903,5.207427107756337,High,Medium
-2.253905,53.4878925,-8.403942794080194e+18,15,0,2,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2540286,53.5085656,-2.62498475803e+18,80,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2855171,53.482428,3.6687615479660503e+18,76,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2835665,53.4159177,4.70856018802003e+18,19,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2521418,53.4447515,-7.475026625864055e+18,24,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2521472,53.4456504,-9.116477081914216e+18,16,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2521525,53.4465492,-6.492359904638345e+18,72,0,1,0,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.2522218,53.4582341,1.7079137424085676e+18,136,3,0,2,0,1.25,2.25,1.5,1.8,1.2,2.75,High,Medium
-2.2523338,53.4771097,-1.158364526377945e+18,111,2,2,1,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286,2.2500000000000004,High,Medium
-2.2524567,53.4977829,7.807142214764129e+18,55,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2525957,53.5211525,7.732447603177662e+18,126,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2506522,53.4474512,2.8184806748416688e+17,53,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2506999,53.4555408,-5.615548441416365e+18,108,1,0,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2507052,53.4564396,6.805155219142141e+17,86,1,2,0,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2507847,53.4699222,2.8369974456035425e+18,34,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2508749,53.4852024,-3.974011484261856e+18,57,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2509546,53.4986849,7.526188887498963e+18,102,0,1,1,3,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2510077,53.5076732,5.45314600485652e+18,89,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2510184,53.5094709,6.992550889796227e+18,282,0,2,2,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.251029,53.5112685,-2.2260199978527388e+18,171,0,3,0,1,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.2820262,53.4105282,-6.993816095967598e+18,78,2,1,2,5,2.5,3.0,1.73205080756888,1.2,0.692820323027551,4.232050807568878,High,Medium
-2.2820381,53.4123259,4.521266347863023e+18,102,4,8,3,1,4.0,8.66666666666667,2.94392028877595,2.16666666666667,0.735980072193987,6.9439202887759475,High,Medium
-2.2820441,53.4132247,5.068586746212903e+18,82,5,3,1,4,3.25,2.91666666666667,1.70782512765993,0.897435897435897,0.525484654664595,4.957825127659934,High,Medium
-2.282187,53.4347969,-5.967112764018907e+18,63,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2824078,53.4680539,7.090089392334692e+18,94,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2867329,53.4392803,6.693215526986369e+18,148,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2867813,53.446471,-6.523928321048945e+18,26,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2805101,53.408734,3.8037553518916424e+18,58,17,19,15,21,18.0,6.66666666666667,2.58198889747161,0.37037037037037,0.143443827637312,20.581988897471618,High,High
-2.2805337,53.4123294,6.28677990924082e+18,35,3,3,1,2,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817,3.207427107756338,High,Medium
-2.2807056,53.4383958,3.864041440458894e+18,165,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2807174,53.4401935,-9.188406391547171e+18,111,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2491044,53.4402637,3.443014223230494e+18,45,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2491202,53.4429602,-4.2325306436677504e+18,10,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2492414,53.4636335,6.950493433909665e+18,128,1,2,2,5,2.5,3.0,1.73205080756888,1.2,0.692820323027551,4.232050807568878,High,Medium
-2.2493574,53.4834079,-5.95691495762267e+18,341,5,5,4,6,5.0,0.666666666666667,0.816496580927726,0.133333333333333,0.163299316185545,5.8164965809277245,High,Medium
-2.2493732,53.4861044,1.2948323318403592e+18,85,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2496004,53.5247541,-3.6503740399363133e+18,22,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2475259,53.427683,-7.128910767788945e+18,258,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2476357,53.4465587,-5.543172652556742e+18,99,0,1,2,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2476776,53.4537494,-1.9009553777918812e+18,58,3,0,0,1,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.2476828,53.4546482,7.80247288836329e+18,103,2,2,2,2,2.0,0.0,0.0,0.0,0.0,2.0,Medium,Medium
-2.247688,53.4555471,1.7755382025962831e+18,108,0,3,2,0,1.25,2.25,1.5,1.8,1.2,2.75,High,Medium
-2.2477195,53.4609401,5.684155252191476e+18,33,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2477666,53.4690296,4.004800640467212e+18,110,1,1,4,3,2.25,2.25,1.5,1.0,0.666666666666667,3.750000000000001,High,Medium
-2.2792238,53.4419947,-5.111024067496212e+18,80,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2835605,53.4150188,-3.273877110427586e+18,83,1,0,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2479659,53.5031853,-3.8358398215061647e+18,42,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2479712,53.5040842,2.5070588518103216e+17,34,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2479817,53.5058818,-1.4370201546460838e+18,70,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.24805,53.5175666,5.882745161508879e+18,114,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2480552,53.5184655,-6.792074063596458e+18,110,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2480657,53.5202631,5.116946920634284e+17,139,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2480973,53.5256561,-4.820177055554112e+17,24,0,0,3,0,0.75,2.25,1.5,3.0,2.0,2.25,High,Low
-2.2481078,53.5274537,3.405418609766158e+18,118,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2775015,53.4087411,5.363137156921496e+18,63,31,31,37,34,33.25,8.25,2.87228132326901,0.24812030075188,0.08638440069982,36.122281323269014,High,High
-2.2776656,53.4339087,4.015125333366269e+17,84,1,1,2,1,1.25,0.25,0.5,0.2,0.4,1.75,Medium,Medium
-2.2776715,53.4348075,-8.044260108193428e+18,63,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2777888,53.4527843,-2.752810600966132e+18,74,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.277824,53.4581773,7.222477065611485e+18,102,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2820143,53.4087305,-6.319005833060257e+18,80,8,6,5,8,6.75,2.25,1.5,0.333333333333333,0.222222222222222,8.249999999999998,High,High
-2.28205,53.4141236,7.887452235174274e+18,55,1,3,2,2,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.2822168,53.4392911,-6.185887513084433e+18,118,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2822347,53.4419876,-8.906415553781548e+17,71,0,1,0,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.2805456,53.4141271,2.483096042101986e+18,55,5,2,5,4,4.0,2.0,1.4142135623731,0.5,0.353553390593274,5.414213562373096,High,Medium
-2.2807471,53.4446877,3.080107494653492e+18,56,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2461821,53.4555502,-7.710526997768889e+18,45,1,1,2,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,2.077350269189625,High,Medium
-2.246255,53.4681339,2.8153094188267433e+18,132,5,1,3,1,2.5,3.66666666666667,1.91485421551268,1.46666666666667,0.765941686205071,4.414854215512677,High,Medium
-2.2465575,53.5202662,2.54279318629616e+18,150,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2467353,53.5508263,7.319416987442867e+18,14,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2790117,53.4096364,3.222282463000109e+18,39,22,20,19,21,20.5,1.66666666666667,1.29099444873581,0.0813008130081301,0.0629753389627222,21.790994448735802,High,High
-2.2791825,53.4357028,6.12760181700655e+18,46,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2760147,53.4114411,-3.066518883296057e+18,63,19,15,16,17,16.75,2.91666666666667,1.70782512765993,0.174129353233831,0.101959709114026,18.457825127659937,High,High
-2.2761604,53.4339121,-4.823199879787986e+18,78,2,4,0,2,2.0,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726,3.632993161855452,High,Medium
-2.2762947,53.4545854,8.841921487932371e+17,103,0,0,0,2,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2775191,53.4114376,-5.01517096297518e+18,48,19,18,19,12,17.0,11.3333333333333,3.36650164612069,0.666666666666667,0.198029508595335,20.366501646120696,High,High
-2.2775367,53.4141341,-4.4540200037515366e+18,6,2,1,0,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2776773,53.4357063,-9.274384903650333e+16,40,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2780063,53.4860411,-1.513498216835834e+18,219,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2746553,53.4339156,-1.5572981789684872e+18,56,0,2,0,3,1.25,2.25,1.5,1.8,1.2,2.75,High,Medium
-2.2746727,53.4366121,-8.67151610681658e+18,152,3,0,3,1,1.75,2.25,1.5,1.28571428571429,0.857142857142857,3.2499999999999996,High,Medium
-2.2746901,53.4393087,-3.813540227619305e+18,142,2,3,1,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2747598,53.4500947,1.9126481018541105e+18,148,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2748062,53.4572854,2.6151261693359647e+18,53,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2748934,53.470768,-2.2621672033816689e+18,303,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2445625,53.4357788,-4.381012373027911e+18,69,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2446762,53.4555533,2.1684409524356736e+18,182,0,2,2,3,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167,3.0083057392117922,High,Medium
-2.2446917,53.4582498,5.467269354677257e+18,51,0,0,2,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2447486,53.468137,-5.367326139457784e+17,21,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2448418,53.4843161,8.774328995616552e+18,125,1,3,1,5,2.5,3.66666666666667,1.91485421551268,1.46666666666667,0.765941686205071,4.414854215512677,High,Medium
-2.2449455,53.5022927,-7.500433394827185e+18,111,1,2,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,2.790994448735805,High,Medium
-2.2449611,53.5049892,-8.82847429901851e+18,84,1,1,0,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2454499,53.5894788,-2.694757538505358e+18,75,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2760089,53.4105423,5.167713142387786e+16,65,22,28,13,20,20.75,38.25,6.18465843842649,1.8433734939759,0.298055828357903,26.934658438426485,High,High
-2.2762305,53.4446982,-8.917608695507056e+18,125,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2762538,53.4482936,8.132850830038841e+18,63,0,0,0,3,0.75,2.25,1.5,3.0,2.0,2.25,High,Low
-2.2762713,53.4509901,2.1610249260124892e+18,93,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2763356,53.4608773,2.9163817958988467e+18,110,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2748992,53.4716668,6.966253123544856e+18,54,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2750097,53.4887446,3.120308921331475e+18,139,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2750679,53.4977329,-7.785464912120098e+18,92,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.274522,53.4132423,3.6545788104166074e+17,61,12,8,10,15,11.25,8.91666666666667,2.98607881119482,0.792592592592593,0.265429227661762,14.236078811194822,High,High
-2.2746495,53.4330168,-3.960330119147543e+17,76,2,0,0,4,1.5,3.66666666666667,1.91485421551268,2.44444444444444,1.27656947700845,3.414854215512675,High,Medium
-2.2746785,53.437511,-3.547398808570076e+18,54,2,1,5,0,2.0,4.66666666666667,2.16024689946929,2.33333333333333,1.08012344973464,4.16024689946928,High,Medium
-2.2747307,53.4456005,-5.145503747491841e+18,55,0,2,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2748295,53.4608808,5.708482327287144e+18,194,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.274905,53.4725656,-7.002925340845554e+18,92,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1336987,53.6022397,1.9235114575571077e+18,74,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2431497,53.451961,8.096396466509626e+17,52,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2432577,53.4708366,-2.9583328990368046e+18,377,4,4,4,6,4.5,1.0,1.0,0.222222222222222,0.222222222222222,5.499999999999998,High,Medium
-2.2434637,53.50679,-3.290836806082884e+18,84,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2434843,53.5103853,1.546643540609554e+18,26,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2731386,53.4321214,-1.820104726183334e+18,68,1,1,5,1,2.0,4.0,2.0,2.0,1.0,4.0,High,Medium
-2.2731444,53.4330202,5.001996401062793e+18,56,0,2,1,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,2.790994448735805,High,Medium
-2.2731559,53.4348179,-5.002643803686094e+18,60,2,2,3,0,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167,3.0083057392117922,High,Medium
-2.273179,53.4384133,2.2375307675141883e+18,111,2,1,1,3,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2732945,53.45639,-8.81169080435772e+18,89,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2733927,53.4716702,6.071504796879256e+18,201,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2733985,53.4725691,-6.162438705596696e+18,90,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2729887,53.4087515,-5.242367923424937e+18,58,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2714787,53.4078561,7.375910396340187e+18,58,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2715131,53.4132491,-3.905420946526376e+18,30,1,4,1,1,1.75,2.25,1.5,1.28571428571429,0.857142857142857,3.2499999999999996,High,Medium
-2.2715991,53.4267318,3.268129550046064e+18,10,1,1,0,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2716163,53.4294283,9.124723498899169e+18,65,4,3,3,6,4.0,2.0,1.4142135623731,0.5,0.353553390593274,5.414213562373096,High,Medium
-2.2716278,53.431226,5.268189562357837e+18,73,7,3,3,2,3.75,4.91666666666667,2.21735578260835,1.31111111111111,0.591294875362225,5.967355782608344,High,Medium
-2.2716335,53.4321248,-1.7055845029379146e+18,79,2,1,2,4,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241,3.5083057392117922,High,Medium
-2.2716794,53.4393156,-7.849151591177891e+18,100,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2716909,53.4411132,4.056932826287593e+17,89,1,2,1,1,1.25,0.25,0.5,0.2,0.4,1.75,Medium,Medium
-2.271754,53.4510005,-7.300650718671986e+18,53,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2717713,53.453697,-3.0629034105652403e+18,87,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.271823,53.4617865,-8.061922295749869e+18,168,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2416592,53.4546606,4.349522815728765e+18,199,0,0,3,0,0.75,2.25,1.5,3.0,2.0,2.25,High,Low
-2.2416643,53.4555594,8.51388219123652e+18,235,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2417308,53.4672443,2.4540712448497894e+18,103,1,1,2,1,1.25,0.25,0.5,0.2,0.4,1.75,Medium,Medium
-2.2417359,53.4681432,-2.8336570242316624e+17,117,2,2,1,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286,2.2500000000000004,High,Medium
-2.2419765,53.5103884,-6.82556493633176e+18,144,0,1,1,3,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2419918,53.5130849,-6.073724986973337e+18,97,2,2,1,4,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241,3.5083057392117922,High,Medium
-2.2420585,53.5247696,-7.751144015273666e+18,31,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2731271,53.4303237,3.9361188335411686e+17,52,0,3,5,0,2.0,6.0,2.44948974278318,3.0,1.22474487139159,4.4494897427831805,High,Medium
-2.2732021,53.4420086,-4.816411199396185e+18,86,0,2,2,2,1.5,1.0,1.0,0.666666666666667,0.666666666666667,2.5000000000000004,High,Medium
-2.2734216,53.4761644,3.127266328178212e+18,90,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2735431,53.4950399,2.6466759444475056e+17,44,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2736706,53.5148141,5.083138794528579e+18,25,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2714845,53.4087549,-8.892589202696563e+17,29,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.271645,53.4339225,-3.9491504758359286e+18,12,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2717139,53.4447086,8.519283858213027e+18,66,0,2,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2717253,53.4465063,-1.79706482965388e+18,60,0,0,0,2,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2717885,53.4563935,1.4902918611853693e+17,120,0,2,3,0,1.25,2.25,1.5,1.8,1.2,2.75,High,Medium
-2.2717943,53.4572923,-1.093656191216545e+18,124,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.271915,53.4761679,5.582556367931127e+18,198,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2719207,53.4770667,4.423000352460364e+18,27,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2720761,53.5013352,-8.300058827610172e+18,380,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2722491,53.5283,3.350478163285955e+18,58,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2701113,53.4294317,4.504623245995873e+18,55,3,1,3,2,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817,3.207427107756338,High,Medium
-2.2702312,53.4483074,-7.452724168260698e+18,215,3,2,4,1,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322,3.790994448735805,High,Medium
-2.2702826,53.4563969,9.22299728080611e+18,115,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2704083,53.4761713,-9.370712547973983e+17,102,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2401483,53.4537648,8.895825883031953e+18,132,2,1,0,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2404126,53.5005043,-3.047220997713463e+18,122,0,2,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2404686,53.5103914,3.8797051493265367e+18,216,2,4,3,1,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322,3.790994448735805,High,Medium
